51342539731,aaa,78,172
51342558404,cfg,293,35
51342574663,abc,4,89
51342589644,dfc,235,110
51342628242,fda,204,132
51342629743,fec,221,173
51342683302,ddf,46,164
51342696858,fef,11,214
51342698372,acb,271,36
51342704290,bcg,228,54
51342707092,aee,5,85
51342707931,ddd,204,111
51342712529,agd,105,312
51342724158,deb,294,180
51342735223,gcd,190,28
51342746923,cfd,37,65
51342766067,edb,230,135
51342779116,gcg,91,207
51342825083,ggc,265,139
51342833169,bed,136,71
51342852495,dgb,141,6
51342881263,gba,250,121
51342914157,cgg,130,63
51342931548,cfe,231,229
51343012880,eef,192,117
51343074853,fca,122,18
51343102416,aed,24,192
51343103210,cbe,205,21
51343106517,cda,255,93
51343110823,bbg,250,274
51343113220,dca,67,560
51343118940,cee,197,169
51343137572,ced,82,111
51343141203,fea,52,230
51343148436,add,263,120
51343165277,fgd,154,311
51343173704,ffc,206,41
51343205542,bfa,126,221
51343215442,ebf,214,207
51343228733,fed,228,68
51343231828,cfc,251,41
51343231861,gfd,228,198
51343242341,ega,192,71
51343262843,ddg,212,38
51343275890,bef,38,11
51343284509,abf,80,253
51343304408,edb,121,141
51343305447,dgf,118,99
51343310412,eab,134,258
51343312480,aef,270,5
51343351127,dbd,296,59
51343365459,fbe,151,98
51343370629,ade,109,75
51343407891,cgd,210,11
51343438084,cce,107,120
51343472357,bge,166,247
51343476337,bee,102,255
51343505712,ede,80,150
51343513961,ffd,108,53
51343567225,bag,271,46
51343574649,dgd,228,75
51343577084,cff,10,141
51343581201,ace,178,62
51343581231,gaf,269,234
51343586991,fge,16,200
51343616203,aag,126,184
51343616649,edd,218,71
51343642019,cdc,4,74
51343677576,fad,263,49
51343690200,fae,140,217
51343700227,cad,275,35
51343714087,bbf,77,74
51343741340,dae,18,7
51343756023,dga,190,38
51343765702,bca,173,157
51343783843,dce,289,254
51343791036,cca,168,105
51343791883,ede,7,142
51343818628,cfa,122,234
51343846373,fee,194,160
51343848076,fcc,192,130
51343850258,ebd,221,265
51343856983,bba,86,59
51343863415,bae,105,47
51343883102,dfg,238,71
51343894543,afd,111,167
51343934233,beg,180,102
51343935992,gbd,81,99
51343937051,ccb,248,164
51344031411,bcc,242,40
51344035703,acc,52,154
51344044999,egd,290,135
51344059920,gac,7,162
51344078640,cce,5,114
51344099389,dgb,44,6
51344100244,fgd,279,283
51344109217,beb,250,137
51344132920,eed,27,173
51344136717,agf,47,106
51344148743,aac,36,169
51344149803,aec,298,70
51344161935,egb,163,172
51344176588,eaf,213,21
51344193598,bcc,238,39
51344218430,dbg,274,20
51344228880,daf,116,194
51344232962,fba,295,125
51344304785,adb,53,83
51344349096,egg,170,358
51344355564,aga,225,40
51344361331,eag,148,47
51344365370,fea,148,225
51344365524,efd,21,187
51344374124,ggb,277,176
51344374942,eba,107,132
51344388466,dba,118,9
51344398867,abd,33,43
51344407380,fdg,24,120
51344425213,gge,233,69
51344448525,gcd,58,33
51344497478,bbb,230,145
51344529370,agd,62,290
51344550217,ggg,28,205
51344570707,aac,214,190
51344579619,gab,38,98
51344589419,dcc,293,271
51344611635,bdb,108,32
51344614379,cbe,161,22
51344617906,caf,156,107
51344627072,bbd,278,17
51344628344,eaa,76,18
51344631927,cfd,89,53
51344632716,caa,71,69
51344632950,daa,78,12
51344634932,bfb,84,69
51344645865,gdb,145,54
51344651209,gca,146,250
51344669178,fec,290,174
51344700420,afg,15,135
51344721112,ege,103,45
51344728134,eec,97,41
51344733356,fec,47,184
51344752338,dgf,198,90
51344757471,bbe,65,75
51344797399,gfb,229,56
51344802882,fag,20,9
51344833225,gfa,112,140
51344834383,fdb,154,81
51344837807,efb,18,264
51344845102,afc,192,154
51344871891,fbc,42,213
51344872983,ebd,263,288
51344876796,egf,101,199
51344888709,cca,117,87
51344896887,ecf,246,15
51344898373,bfd,142,5
51344957611,cab,16,396
51344970839,cae,39,168
51344990227,eeg,111,311
51345031139,acf,124,71
51345043068,ddf,200,193
51345044392,gbg,229,218
51345046772,efc,245,354
51345052878,abg,154,57
51345069747,bag,64,41
51345074149,fde,173,210
51345094783,gbd,91,104
51345095454,dbe,72,223
51345123263,ffe,110,31
51345127482,edc,128,133
51345135885,fae,151,206
51345150013,ebc,257,157
51345150276,add,99,127
51345189118,fbg,253,25
51345209837,aca,16,125
51345212946,bce,19,106
51345236510,add,231,139
51345245107,aeb,242,318
51345248687,fcd,61,166
51345261811,ebg,128,9
51345264923,afb,89,185
51345276346,eac,250,120
51345292696,aad,275,61
51345308154,bcd,7,238
51345330734,dcf,265,43
51345345662,bbe,143,77
51345349458,aba,70,96
51345380439,bge,25,249
51345380519,gaa,184,47
51345382223,abf,2,225
51345385851,fae,274,210
51345394812,ada,260,15
51345409211,dfd,63,68
51345411959,abd,32,43
51345429952,ddg,165,35
51345440238,agf,90,89
51345451683,bcd,150,226
51345467318,fbd,221,24
51345488705,edb,120,166
51345495663,cgf,275,49
51345548404,bba,27,67
51345578735,cag,42,355
51345578845,ecg,177,80
51345588028,fff,45,184
51345605187,acg,264,161
51345671378,deg,255,171
51345685595,cef,19,72
51345703656,baf,133,230
51345715072,baf,296,209
51345716568,cea,135,264
51345718460,eae,195,101
51345730784,gce,23,104
51345741683,fed,128,80
51345746283,dec,291,137
51345757708,cfd,60,51
51345783604,bdd,10,9
51345798279,ccc,268,102
51345823669,gga,272,86
51345827515,fdb,241,65
51345854865,gea,22,77
51345877715,ggf,253,177
51345882861,ccc,232,95
51345897278,dcb,238,282
51345899107,bdg,249,73
51345916230,faa,35,238
51345917812,gac,165,173
51345967631,efd,92,181
51345973600,cae,25,152
51345977265,gac,251,153
51345980154,efe,243,232
51345988522,cff,123,163
51346001297,ggd,187,85
51346043292,fae,19,170
51346057994,ddc,136,40
51346087799,acd,205,34
51346117348,gcb,84,54
51346131517,ecd,89,98
51346132393,gae,47,45
51346132430,cab,229,340
51346144693,gcg,178,244
51346153923,cbd,247,294
51346160638,eda,99,193
51346179010,aaf,48,74
51346181871,ffe,65,34
51346187951,cbc,174,87
51346189545,gaa,41,44
51346221461,gec,81,360
51346221533,age,69,86
51346328201,geb,212,127
51346397150,abd,18,45
51346420197,fac,225,28
51346421605,ccb,250,132
51346428112,agg,230,312
51346437503,eab,162,283
51346442608,adc,144,271
51346456913,baa,45,188
51346491510,bfe,238,264
51346504316,eeg,180,366
51346505506,gbf,188,39
51346508998,cge,246,160
51346518179,agc,175,115
51346525235,dab,248,57
51346527850,fad,170,54
51346535460,edg,172,124
51346549462,bcb,17,89
51346577417,aee,294,71
51346591043,gda,164,103
51346614605,dda,264,63
51346627776,bag,279,43
51346631711,ecf,28,13
51346632113,ecc,225,34
51346647954,cgc,194,109
51346663507,aaf,239,79
51346673506,ceg,217,277
51346678637,dff,138,94
51346692113,eab,287,229
51346702248,bce,187,109
51346706641,ccd,152,103
51346708216,bgb,143,208
51346712688,cba,221,9
51346719477,edb,68,149
51346758877,gdf,155,123
51346768136,bdf,210,10
51346783438,deb,216,176
51346804783,aed,116,193
51346844475,gbd,121,121
51346854038,gaf,162,273
51346896652,bga,26,140
51346911818,cca,31,71
51346913425,bcc,44,33
51346920953,ccd,31,106
51346936082,ebb,134,109
51346946290,cae,58,150
51346977113,cda,46,99
51346993437,acg,255,130
51347026654,aff,54,56
51347038702,fbf,101,221
51347040935,egd,260,148
51347044634,edc,263,119
51347059982,dcd,21,191
51347084525,aec,114,79
51347088628,fgb,204,73
51347116325,bbc,258,215
51347118646,fce,215,191
51347144360,bgd,114,79
51347163560,caa,215,62
51347175064,cde,218,341
51347194221,bge,95,293
51347195133,dde,295,96
51347220741,gbc,261,234
51347224545,gbd,203,118
51347244261,bgg,187,204
51347250169,aaa,246,192
51347254544,ged,275,26
51347257186,bff,220,7
51347272866,fgc,90,411
51347283931,fad,44,44
51347284250,eae,73,97
51347318622,abd,296,53
51347319463,dag,61,33
51347351371,efg,52,219
51347363786,bca,19,142
51347378404,cfc,163,37
51347379976,ddd,103,97
51347382511,aea,219,197
51347397596,ddg,167,38
51347413762,dec,255,150
51347413850,dbd,92,69
51347427725,cde,94,344
51347430584,aeb,250,308
51347445410,abb,114,70
51347448846,bea,6,5
51347465774,agd,10,324
51347471606,bfc,185,203
51347500999,gdd,284,7
51347533886,abe,62,105
51347536105,dgg,95,90
51347544333,bfg,27,271
51347544710,cdg,92,183
51347552300,feg,295,170
51347553452,gff,8,238
51347558359,dgc,115,84
51347563594,gee,148,26
51347567762,edg,23,100
51347631260,gdg,9,224
51347664630,bec,48,148
51347664691,eff,248,147
51347666116,aaa,217,218
51347668443,aca,18,118
51347688985,baa,90,159
51347729844,gef,85,217
51347732056,fgc,81,415
51347743215,eff,268,133
51347756803,gfg,165,77
51347795935,cfg,55,38
51347813869,aab,220,90
51347853754,gdc,216,99
51347881174,afe,268,126
51347888002,gdf,97,104
51347904288,fed,256,74
51347912947,dbg,299,22
51347921585,dea,280,213
51347925252,fgf,283,59
51347929972,gbd,189,140
51347940621,gbg,25,215
51347964879,cec,192,5
51347968925,beb,259,135
51347982761,bgf,72,48
51348012432,bed,87,78
51348013621,ecb,58,69
51348029408,acc,152,169
51348030417,fdg,58,122
51348052988,gag,275,495
51348062849,bdf,8,10
51348085860,eaf,86,17
51348109375,ccg,209,147
51348116841,cab,26,374
51348117231,bae,273,43
51348118029,ceb,208,277
51348132304,cgg,52,64
51348152898,fag,57,7
51348190604,ceg,20,232
51348197479,fga,225,163
51348199820,edd,70,58
51348205096,fac,264,25
51348214438,bde,274,176
51348215977,gge,161,65
51348217639,egc,295,265
51348230114,egb,171,147
51348232458,eeb,238,68
51348238332,gdd,198,6
51348278327,bgg,244,197
51348283329,aca,108,123
51348292456,cbf,267,11
51348322317,ddc,235,38
51348323029,adg,258,114
51348324364,bda,212,93
51348326858,fcg,160,190
51348338543,cdd,268,96
51348351377,cad,131,28
51348353286,cbg,1,209
51348379441,cfg,160,39
51348393473,dfb,166,89
51348417981,bgc,81,190
51348449434,bbg,227,224
51348469751,dgf,283,75
51348474449,fbc,56,210
51348491455,dff,285,76
51348494688,edf,175,98
51348517923,fea,121,191
51348535857,cdb,70,246
51348550969,ece,256,202
51348563152,bad,299,97
51348564234,aeg,290,454
51348575529,bfe,77,314
51348602149,fgg,171,144
51348607822,efa,108,138
51348612486,bfd,60,5
51348648137,ged,198,30
51348671741,gcc,40,198
51348731255,ffe,229,30
51348733119,bcf,9,161
51348734702,gec,246,356
51348759670,feb,299,141
51348853547,cee,238,179
51348862279,dgb,219,5
51348874569,dfg,78,57
51348915526,ffe,261,24
51348918765,ege,107,37
51348927083,fdf,295,185
51348959799,fcf,121,230
51348962609,egb,268,173
51348982112,dfg,273,47
51348992778,dcd,250,196
51348995118,cge,109,156
51348997594,ecg,169,93
51349028787,bcf,104,136
51349049071,cdf,168,19
51349130477,gcc,53,162
51349136275,dbf,47,53
51349150278,cgd,134,11
51349185544,cgc,93,93
51349188619,gad,158,55
51349198821,gfc,104,132
51349199781,cdd,148,87
51349214972,ded,73,88
51349227554,gce,36,87
51349242925,cgd,275,8
51349249896,dgb,196,5
51349263241,dfb,246,91
51349263696,fdd,2,191
51349279249,ffg,208,111
51349304529,cbb,112,279
51349305172,ebf,296,175
51349317692,fdf,37,172
51349322940,gcg,121,251
51349331991,gde,156,36
51349335558,dcf,13,46
51349340117,bdd,44,7
51349388838,bbc,289,199
51349396437,aad,157,61
51349396859,cbf,150,12
51349409693,dag,251,28
51349443409,ddf,100,194
51349454403,cec,160,5
51349466223,gfa,77,112
51349493910,fec,275,200
51349522982,dag,267,23
51349523435,cga,189,103
51349525489,dbc,285,103
51349532626,gbe,153,57
51349537704,cgg,127,70
51349538478,bdg,48,81
51349549566,cgf,127,49
51349566820,aed,71,191
51349590797,eca,133,95
51349610022,ffa,284,402
51349616487,ddb,93,130
51349617287,bdc,170,165
51349644737,dac,185,56
51349649267,dge,251,166
51349660713,bac,84,77
51349666025,ffb,17,259
51349669476,gfd,207,235
51349683782,fef,290,171
51349706340,egg,263,375
51349711556,gaf,233,278
51349733088,ade,203,81
51349734344,age,58,78
51349741259,gcb,247,56
51349742326,cef,173,85
51349771777,ccd,41,107
51349777155,dae,145,7
51349782642,gfe,80,205
51349803522,bbf,68,73
51349804007,cdc,1,62
51349813083,egb,28,145
51349826257,agb,1,21
51349862742,gba,121,101
51349936552,gbg,156,219
51349945451,daf,60,155
51349950608,cag,103,408
51349962112,cba,22,7
51349980784,egd,158,158
51349985614,aee,293,63
51349994066,daa,204,11
51349995533,bcc,160,31
51350025655,eee,189,77
51350031335,aga,196,39
51350036478,fab,263,215
51350038231,fdf,102,137
51350048932,bad,47,90
51350065136,dce,247,269
51350065136,dga,219,42
51350099053,aag,272,193
51350105283,bfb,179,65
51350110088,ecd,228,82
51350110167,cbe,279,22
51350122858,gfg,208,84
51350123989,gbg,73,197
51350142301,geg,39,122
51350154800,bcg,166,46
51350170545,cdd,161,75
51350186364,gbb,62,174
51350218424,dfe,113,161
51350257101,ade,186,81
51350267217,ddf,117,170
51350275088,fbf,52,240
51350311879,cgc,109,93
51350319259,ega,108,80
51350349352,cdg,210,190
51350357725,bfd,39,5
51350371888,fda,259,124
51350386416,dcg,132,191
51350393210,gag,206,504
51350403902,fdg,161,114
51350414007,bfc,253,184
51350434920,cac,87,167
51350449224,cea,261,269
51350457135,dad,66,78
51350459949,aca,32,99
51350467031,abg,156,47
51350473536,acf,187,78
51350501573,ggg,182,198
51350532969,bga,262,116
51350534464,fbd,62,20
51350541301,adf,128,78
51350545829,cfe,61,210
51350549823,dgc,248,70
51350554205,ccf,96,474
51350558919,aae,90,88
51350581009,dfd,174,76
51350590300,cge,74,148
51350599263,gea,54,84
51350603698,ebe,25,115
51350604955,agg,232,299
51350611140,bea,207,5
51350616949,ggd,53,92
51350634011,cda,123,81
51350644786,abf,229,252
51350650169,fbb,68,175
51350706686,fba,105,131
51350719083,ead,70,15
51350719195,ecc,288,36
51350722196,cgg,73,63
51350723064,afa,52,141
51350768950,ffc,184,38
51350806035,cga,198,108
51350818539,cgb,15,24
51350820314,bge,192,348
51350823597,bgd,145,75
51350823637,bbb,164,165
51350828589,bbe,53,80
51350843470,gbe,5,58
51350853300,afg,92,159
51350861477,fca,16,20
51350863003,adg,122,115
51350869784,gdb,45,47
51350870357,agd,122,343
51350874497,fbg,2,28
51350875090,bga,248,136
51350888361,gdd,238,5
51350889720,egd,10,178
51350912292,ffa,158,406
51350915093,gdd,236,5
51350943783,gbg,196,187
51350958193,fbb,56,187
51350973279,dfa,284,114
51351024701,ced,250,101
51351043377,ada,210,12
51351072982,ccg,93,152
51351090191,dbd,20,70
51351099278,fec,16,210
51351109187,gcf,115,251
51351111720,dee,78,225
51351155894,fcb,288,228
51351174040,fag,108,8
51351187738,cfb,118,82
51351192979,dcg,125,158
51351201138,caf,183,104
51351211632,abc,203,81
51351220318,cga,92,122
51351228020,fdf,45,126
51351236139,bbb,203,186
51351291725,aba,60,95
51351310342,acb,199,35
51351312706,eea,38,126
51351317444,def,132,187
51351317492,eac,162,134
51351330323,beg,49,91
51351345622,ggc,243,134
51351353475,cag,90,403
51351355132,aef,155,5
51351365204,ccc,118,108
51351385534,gcd,157,31
51351389042,cag,145,386
51351394101,bab,132,104
51351417997,ecb,56,79
51351437531,ffe,156,22
51351460103,cce,238,102
51351476620,bdf,214,9
51351478701,cgb,153,19
51351500038,gab,171,94
51351520896,bcc,74,29
51351529226,geg,80,106
51351546006,eea,139,103
51351547936,bfg,205,224
51351549928,fff,237,207
51351575509,eba,85,133
51351636397,dbb,126,111
51351640061,fca,95,21
51351640200,fbf,201,225
51351651709,egf,194,212
51351657039,acb,156,38
51351684817,edf,137,116
51351699562,bec,55,134
51351706985,cdf,291,21
51351754842,fdc,170,160
51351756170,dcc,233,295
51351778163,bad,169,83
51351823060,bfd,93,5
51351836669,bgg,136,163
51351922187,abg,84,42
51351922680,fad,36,51
51351929227,fae,175,168
51351932590,bdb,155,28
51351933570,aae,129,89
51351944278,eda,49,218
51351947041,ebe,143,108
51351966728,cab,240,388
51351983980,ded,293,94
51351994766,aec,92,71
51351998990,dgd,251,69
51352021797,bcf,121,146
51352058630,egc,82,257
51352104612,ebd,237,325
51352123466,efg,104,197
51352132382,bbg,160,228
51352144063,dcd,244,199
51352169219,cfa,63,250
51352183805,afg,211,146
51352215408,abe,38,110
51352224330,bef,17,13
51352225340,fde,235,189
51352244886,bfa,74,181
51352245322,faf,109,110
51352252475,aae,188,93
51352257647,dca,167,582
51352259416,gca,195,265
51352265500,acd,174,35
51352269213,beg,85,82
51352279619,efa,165,120
51352288820,gfa,134,97
51352295317,fee,25,142
51352302935,bdd,172,7
51352313519,gaa,262,43
51352324072,ffd,6,42
51352328566,beg,59,65
51352328888,abg,176,40
51352335010,egf,244,224
51352335251,dgb,231,5
51352339462,eeg,35,376
51352369492,ecd,176,72
51352378295,ccg,198,130
51352395281,dfc,204,110
51352412671,fab,217,247
51352426510,daf,159,124
51352430465,aad,85,68
51352452246,dgb,217,5
51352462225,eaa,25,14
51352482068,eae,14,109
51352485321,cfe,288,195
51352485740,cac,142,168
51352488284,dbe,182,227
51352489001,cfg,151,33
51352494161,eef,151,93
51352500291,fcd,298,156
51352502080,ace,136,69
51352533773,gac,23,149
51352556888,fed,139,79
51352605859,gdf,275,106
51352638965,gcc,214,131
51352648859,aef,207,5
51352690483,ggc,261,146
51352711572,daf,150,138
51352727082,dcf,202,37
51352732605,gda,103,96
51352746137,eag,255,40
51352758951,cff,174,171
51352763714,dge,283,159
51352783120,ggf,117,182
51352786050,ebb,3,110
51352799110,afb,132,160
51352802702,ece,297,195
51352804388,aee,62,55
51352845185,ebc,156,133
51352856783,fbe,49,98
51352866445,bab,199,101
51352873893,gcb,257,53
51352897059,ece,115,171
51352902303,bce,252,117
51352910346,fbb,83,216
51352934847,ddf,135,197
51352976054,bdf,93,9
51352980834,ccb,159,118
51352981218,bef,138,12
51352988372,efa,261,116
51352991002,aeb,80,314
51353000233,deb,4,183
51353037368,gdc,95,110
51353043386,fdb,71,77
51353045789,dfb,21,98
51353072567,gae,219,48
51353110563,gba,270,120
51353118165,edc,5,96
51353120913,fge,118,204
51353132647,cab,240,399
51353151182,bba,213,67
51353155125,gfb,235,54
51353183352,faa,68,240
51353184412,cbc,182,83
51353184973,efd,145,146
51353191156,aab,249,106
51353228720,dcb,275,273
51353234034,cae,271,132
51353241733,ccg,57,137
51353244567,deg,66,169
51353274935,afd,247,188
51353277893,ddg,106,43
51353278360,cgc,221,74
51353283229,cde,40,347
51353283460,beb,206,157
51353284594,dde,258,114
51353294511,bbd,224,16
51353314802,bee,270,204
51353324479,eed,290,198
51353327017,eec,287,43
51353327857,fcc,130,153
51353342224,fbc,125,233
51353347361,dec,131,145
51353348323,bge,178,351
51353351197,gda,127,95
51353363333,feg,212,142
51353364996,ccb,82,125
51353367979,agf,219,98
51353377562,add,208,162
51353394185,ggb,197,144
51353403406,age,175,87
51353409160,dae,108,6
51353416377,fgd,57,302
51353420255,bac,181,63
51353428931,eab,118,192
51353448365,cee,181,175
51353489169,aac,167,224
51353501760,adg,233,123
51353560635,gdg,44,199
51353564171,gfg,56,95
51353587183,bca,214,126
51353594259,gbb,27,146
51353600087,adb,1,76
51353612835,ede,57,126
51353613916,def,180,213
51353635896,dae,38,6
51353647020,bcd,229,253
51353652579,deg,117,177
51353660172,cdb,37,221
51353662558,gcg,183,268
51353717381,cef,222,80
51353765285,afc,151,170
51353829687,feg,150,147
51353860362,bgb,1,218
51353886236,fcg,143,152
51353890686,cee,221,187
51353895789,aea,173,212
51353913529,ebg,211,9
51353931730,dda,296,68
51353970568,abd,78,45
51354016255,ddf,185,187
51354016939,bga,211,144
51354039978,cfc,292,39
51354063648,ead,272,13
51354074422,adf,38,81
51354098369,dba,44,7
51354100463,efb,112,221
51354112026,ega,143,67
51354139930,eaf,271,18
51354145385,bbb,190,148
51354164640,gec,40,320
51354218146,bbe,72,84
51354226434,cbd,39,338
51354239959,eea,78,90
51354249776,ede,181,120
51354257052,baf,260,225
51354271438,gga,176,80
51354274262,ecg,297,88
51354280111,gad,111,65
51354285000,ddc,195,34
51354285891,adf,20,68
51354296749,fdd,240,208
51354300998,bbg,265,246
51354313739,aec,173,77
51354319389,bag,203,49
51354366037,aca,254,101
51354410681,dcd,205,181
51354419009,cag,177,312
51354422721,ggg,45,211
51354425666,gcc,21,133
51354428795,aeg,287,394
51354438153,ffe,234,21
51354439568,gab,86,80
51354453766,fef,31,176
51354460104,efg,158,175
51354474303,fag,91,7
51354486421,efb,292,229
51354504693,bfe,57,270
51354506337,bfg,138,228
51354533196,dbf,161,58
51354559515,fbc,51,256
51354588135,ced,84,120
51354588927,egb,297,129
51354600689,ggg,156,183
51354616005,gff,47,192
51354619414,agc,211,125
51354623899,dbg,137,19
51354625053,fgc,78,456
51354633421,dea,90,244
51354649878,edc,3,92
51354672867,dbg,1,22
51354692445,dgf,38,81
51354701749,cbf,192,10
51354703686,acb,264,44
51354726080,aeg,97,366
51354727761,gef,166,175
51354760974,bca,148,133
51354763920,abc,270,85
51354785252,caa,165,71
51354810137,gca,126,304
51354814640,efe,34,213
51354817323,cga,209,135
51354823994,geb,273,125
51354870660,agb,239,18
51354872590,fce,76,204
51354966341,efc,189,378
51354974774,fgd,131,241
51354991742,fcd,203,174
51354998960,dca,104,570
51355024069,aba,233,101
51355042107,bad,253,83
51355073210,faf,271,118
51355081359,bea,189,5
51355172455,aaf,107,69
51355173528,bcf,270,129
51355176066,bcb,132,77
51355194510,ccf,201,469
51355237134,cdc,130,63
51355242041,gfd,264,251
51355253211,dgc,85,67
51355285628,bac,93,57
51355291820,dgc,80,57
51355294545,acg,34,131
51355302528,bbc,229,181
51355323073,dab,1,67
51355329304,gfc,100,124
51355346185,fed,21,67
51355373921,gag,34,594
51355381429,bed,48,76
51355404178,gcf,271,213
51355415877,dff,69,85
51355429801,bfe,135,240
51355429822,beg,259,76
51355439051,fcg,269,141
51355471496,egg,136,363
51355472990,cfd,294,49
51355493810,aef,297,5
51355494086,gfe,211,209
51355496922,ebf,120,141
51355514100,bfd,195,5
51355516289,cca,39,65
51355521568,gcb,163,46
51355544110,dbf,213,62
51355581642,afa,293,149
51355649488,cgc,49,64
51355663157,ddd,14,87
51355673019,gfa,245,97
51355705111,aff,31,66
51355725715,bfd,92,5
51355739673,fca,284,22
51355742455,dce,101,247
51355769636,cff,167,186
51355771436,dga,124,42
51355780893,cga,232,143
51355782453,dcb,130,297
51355783314,dgb,19,5
51355788478,ebe,202,93
51355824639,fgb,22,81
51355846239,gbf,180,31
51355868264,eca,203,100
51355871892,bae,238,39
51355875334,eba,280,155
51355894760,ceb,214,324
51355895290,bge,226,410
51355945585,ecf,62,13
51355954200,aef,80,5
51355961392,bde,262,153
51355974336,cbg,23,229
51355995537,baf,203,200
51356000039,fee,181,133
51356006604,eef,299,99
51356011014,afe,244,144
51356029003,bfb,284,61
51356071418,fcb,77,230
51356080974,ccd,42,115
51356085873,gga,6,70
51356095594,eff,81,136
51356097251,adg,169,125
51356103402,fbd,120,17
51356106550,acc,260,148
51356112843,bgc,46,197
51356124444,abe,241,127
51356142615,edb,144,125
51356148040,dfb,100,88
51356151907,gcf,158,236
51356176213,egf,13,224
51356205064,dce,219,279
51356226718,dgd,125,80
51356244177,dfd,148,61
51356265809,cad,177,32
51356267563,ebg,72,10
51356270816,bbf,259,81
51356308034,abb,224,67
51356311231,caf,28,102
51356345178,aea,252,222
51356363337,cfg,249,38
51356367669,fad,159,59
51356369147,acf,210,82
51356372688,eab,122,203
51356392898,cbf,144,11
51356411069,cea,253,301
51356415001,cgd,187,7
51356415157,gee,266,30
51356423341,adc,256,249
51356446753,bff,17,7
51356452630,dcc,151,295
51356454044,efc,223,359
51356462761,eeb,131,55
51356501243,ggd,109,74
51356507335,gab,150,81
51356510877,ccf,209,548
51356542186,bdg,266,74
51356569041,cdd,260,88
51356576444,dca,231,541
51356598557,agb,213,17
51356614675,dgg,85,102
51356630924,ceg,206,234
51356663191,edd,62,68
51356665536,bba,293,68
51356677961,ebb,26,100
51356680709,gff,270,155
51356705055,gbb,200,129
51356706772,gde,102,30
51356716762,gge,260,59
51356723154,ddb,194,104
51356730696,bfe,108,247
51356730971,bda,223,104
51356732955,cfc,54,35
51356754642,cgf,173,49
51356784215,cag,99,287
51356790455,agf,86,81
51356797319,fgf,146,52
51356803898,dag,163,26
51356816152,bce,22,134
51356839803,aca,243,102
51356839856,fee,200,136
51356860603,gfe,135,198
51356869073,gdd,194,5
51356915564,fab,191,242
51356934320,cdf,86,17
51356963712,gbg,155,149
51356974768,egd,266,201
51356975595,dbd,228,75
51356978745,edd,299,56
51356984875,fge,107,242
51356986424,bgf,203,48
51356992666,cfd,222,51
51357001694,geg,198,122
51357003629,bdd,269,7
51357007692,gaa,117,40
51357010728,bdc,278,160
51357016545,faf,91,113
51357029141,edg,67,93
51357038231,agg,178,301
51357046056,cff,149,176
51357055201,ebg,108,9
51357058930,dcf,258,37
51357066187,gbd,213,162
51357105983,ged,285,27
51357121072,eac,265,132
51357121564,gac,105,140
51357128384,fbg,33,33
51357140627,fbd,117,19
51357143716,abg,265,34
51357145980,gbc,146,278
51357158546,cdg,282,214
51357193583,efa,141,93
51357217975,efg,7,185
51357233380,bad,233,77
51357235805,ccd,180,123
51357265928,dcf,120,36
51357293794,aac,227,206
51357321801,gfb,29,44
51357339397,ffe,266,18
51357380505,dfc,154,128
51357384503,gce,59,72
51357388339,dag,282,21
51357402175,dbe,161,236
51357412476,cec,14,5
51357414561,gea,68,78
51357417770,dfg,12,47
51357422507,beb,98,136
51357477486,ged,88,25
51357494196,fcd,16,160
51357502224,gcb,110,50
51357511048,bgc,60,202
51357519863,aaa,205,183
51357542295,daa,203,10
51357563696,cca,52,53
51357582947,fef,225,140
51357591252,baa,65,157
51357626400,gda,250,102
51357646388,gfb,222,49
51357670129,abg,25,32
51357672522,ffc,266,31
51357676478,agc,195,125
51357696132,ffb,32,305
51357701462,gea,187,81
51357701880,gbe,88,55
51357703466,fae,196,147
51357706131,ecb,133,88
51357710173,fbf,185,207
51357714497,ggg,293,193
51357736157,gcc,256,134
51357739282,fff,252,188
51357755915,fbe,245,100
51357785867,ecc,149,35
51357806017,dab,236,68
51357809764,ecd,269,81
51357829868,fcg,90,145
51357841428,bbb,77,149
51357848308,gaa,33,37
51357879230,aaf,172,62
51357908383,bdf,199,9
51357908800,fba,41,111
51357913768,ace,213,55
51357916023,fac,162,28
51357927952,add,218,136
51357996941,ece,246,136
51357999553,gfg,197,86
51358007048,ggd,69,71
51358020355,ebc,42,119
51358021336,fga,60,136
51358023991,fgg,134,118
51358053477,cac,196,157
51358071640,gcd,99,32
51358109307,fea,241,206
51358112413,cbb,268,256
51358129512,add,284,160
51358141392,fag,155,6
51358175983,gcg,99,289
51358212356,dcf,223,32
51358228973,ffg,157,102
51358244781,eda,127,228
51358248689,ade,74,83
51358258584,efc,264,380
51358280094,fbf,188,165
51358300967,ffa,7,462
51358309758,agg,289,267
51358323505,aff,178,70
51358330634,gba,260,127
51358438345,aee,58,45
51358445589,gdc,19,128
51358474824,ebf,120,124
51358479133,feb,118,164
51358488326,gag,45,599
51358494752,dad,214,62
51358495372,fdb,256,64
51358551699,dfe,269,140
51358568993,deb,119,173
51358576154,bdd,18,6
51358579351,gga,202,56
51358580933,bbf,259,91
51358581722,efb,112,183
51358591723,fff,123,219
51358602193,deb,116,198
51358605968,fgg,149,120
51358630376,cag,93,252
51358632454,bfg,24,250
51358647416,ggf,65,174
51358661494,dbb,274,111
51358673630,aeg,110,424
51358686162,ccb,279,108
51358687863,dee,248,220
51358703485,eee,56,86
51358733394,cbc,137,77
51358736129,fcf,84,236
